spectrum_id,scan,Precursor_MZ,Charge,Smiles,INCHI,InChIKey_smiles,InChIKey_inchi
CCMSLIB00000084736,1,313.218,1,CC[C@@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]2CC[C@@]1(O)C#C,N/A,WWYNJERNGUHSAO-XUDSTZEESA-N,
CCMSLIB00000084737,2,173.109,1,C1Cc2c(CN1)[nH]c3ccccc23,N/A,CFTOTSJVQRFXOF-UHFFFAOYSA-N,
CCMSLIB00000084738,3,255.11,1,Cn1c(=O)n(C)c2ncn(CC(O)CO)c2c1=O,N/A,KSCFJBIXMNOVSH-UHFFFAOYSA-N,
CCMSLIB00000084739,4,245.204,1,Cc1cc(cc(C)c1CC2=NCCN2)C(C)(C)C.Cl,N/A,YGWFCQYETHJKNX-UHFFFAOYSA-N,
CCMSLIB00000084740,5,305.201,1,CCCn1c(=O)n(CCC)c2[nH]c(nc2c1=O)C3CCCC3,N/A,FFBDFADSZUINTG-UHFFFAOYSA-N,
CCMSLIB00000084741,6,373.202,1,C[C@@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]2CC[C@@H]1OC(=O)CCC(=O)O,N/A,YJPIDPAGJSWWBE-FNIAAEIWSA-N,
CCMSLIB00000084742,7,241.1,1,CCOC(=O)c1cc2c(c[nH]1)nc3ccccc32,N/A,QWWODAPIEHJFQG-UHFFFAOYSA-N,
CCMSLIB00000084743,8,408.176,1,CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1.Cl,N/A,RIULCFSTKRDHBX-UHFFFAOYSA-N,
CCMSLIB00000084744,9,301.182,1,C[C@@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]2CCC1=O,N/A,RZRPTBIGEANTGU-IRIMSJTPSA-N,
CCMSLIB00000084745,10,278.189,1,CCN(CC)CCNC(=O)c1ccc(NC(=O)C)cc1.Cl,N/A,IYEWBJUCJHKLHD-UHFFFAOYSA-N,
CCMSLIB00000084746,11,249.071,1,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,N/A,MQJKPEGWNLWLTK-UHFFFAOYSA-N,
CCMSLIB00000084747,12,294.162,1,Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C.O.Cl,N/A,WRZJOBREMUDSSV-UHFFFAOYSA-N,
CCMSLIB00000084748,13,285.078,1,COc1ccc(cc1)c2coc3cc(O)cc(O)c3c2=O,N/A,WUADCCWRTIWANL-UHFFFAOYSA-N,
CCMSLIB00000084749,14,319.106,1,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13.Cl,N/A,FBSMERQALIEGJT-UHFFFAOYSA-N,
CCMSLIB00000084750,15,315.15,1,CN/C(=C/[N+](=O)[O-])/NCCSCc1ccc(CN(C)C)o1.Cl,N/A,GGWBHVILAJZWKJ-CHHCPSLASA-N,
CCMSLIB00000084751,16,180.177,1,C[C@@]1(C[C@@H]2C[C@]3(C)C1)C[C@](N)(C2)C3.Cl,N/A,LDDHMLJTFXJGPI-VXMZOEJHSA-N,
CCMSLIB00000084752,17,299.177,1,C[N+]1(C)C2CCC1CC(C2)OC(=O)c3c[nH]c4ccccc34.[I-],N/A,FAVUCMGCKDICCE-UHFFFAOYSA-N,
CCMSLIB00000084753,18,310.129,1,CN1CCC(=C2c3ccsc3C(=O)Cc4ccccc24)CC1.[O-]C(=O)/C=C\C(=O)[O-],N/A,YNQQEYBLVYAWNX-BTJKTKAUSA-L,
CCMSLIB00000084754,19,407.223,1,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]2O.Cl,N/A,POUMFISTNHIPTI-DKEHCADZSA-N,
CCMSLIB00000084755,20,327.139,1,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24,N/A,QZUDBNBUXVUHMW-UHFFFAOYSA-N,
CCMSLIB00000084756,21,205.099,1,C1CN=C(N1)C2COc3ccccc3O2.Cl,N/A,MYUBYOVCLMEAOH-UHFFFAOYSA-N,
CCMSLIB00000084757,22,233.092,1,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc12,N/A,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,
CCMSLIB00000084758,23,221.113,1,CN1CCCN=C1/C=C/c2sccc2C.OC(C(O)C(=O)O)C(=O)O,N/A,GGXQONWGCAQGNA-FXRZFVDSSA-N,
CCMSLIB00000084759,24,272.204,1,COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1.O.Br,N/A,STTADZBLEUMJRG-IKNOHUQMSA-N,
CCMSLIB00000084760,25,295.183,1,CC[C@]1(CCCN2CCc3c4[C@@H]21)CC(=O)n4c5ccccc35,N/A,WYJAPUKIYAZSEM-MOPGFXCFSA-N,
CCMSLIB00000084761,26,281.072,1,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,N/A,GPTONYMQFTZPKC-UHFFFAOYSA-N,
CCMSLIB00000084762,27,304.181,1,CCc1cccc(c1)N(C)C(=N)Nc2cccc3ccccc23.Cl,N/A,CKAKVKWRMCAYJD-UHFFFAOYSA-N,
CCMSLIB00000084763,28,311.083,1,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,N/A,ZZORFUFYDOWNEF-UHFFFAOYSA-N,
CCMSLIB00000084764,29,413.211,2,CC[C@]1(O)C[C@@H]2CN(C1)CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@@H]7[C@@]86CCN9CC=C[C@](CC)([C@H]98)[C@@H](OC(=O)C)[C@]7(O)C(=O)OC.OS(=O)(=O)O,N/A,AQTQHPDCURKLKT-PNYVAJAMSA-N,
CCMSLIB00000084765,30,825.408,1,CC[C@]1(O)C[C@@H]2CN(C1)CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@@H]7[C@@]86CCN9CC=C[C@](CC)([C@H]98)[C@@H](OC(=O)C)[C@]7(O)C(=O)OC.OS(=O)(=O)O,N/A,AQTQHPDCURKLKT-PNYVAJAMSA-N,
CCMSLIB00000084766,31,511.062,1,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCc4cccc(I)c4)ncnc23,N/A,HUJXGQILHAUCCV-MOROJQBDSA-N,
CCMSLIB00000084767,32,345.116,1,Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,N/A,VNFPBHJOKIVQEB-UHFFFAOYSA-N,
CCMSLIB00000084768,33,317.065,1,CN(C)C/C=C(/c1ccc(Br)cc1)\c2cccnc2.Cl,N/A,GELMUARXROJGSO-LFMIJCLESA-N,
CCMSLIB00000084769,34,293.182,1,S=C(NC1CCCCC1)N2CCC(CC2)c3c[nH]cn3.OC(=O)/C=C\C(=O)O,N/A,WUYMIKDBRCCYGE-BTJKTKAUSA-N,
CCMSLIB00000084770,35,362.154,1,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4c(=O)c(cn1c24)C(=O)O,N/A,GSDSWSVVBLHKDQ-JTQLQIEISA-N,
CCMSLIB00000084771,36,368.2,1,CCOC(=O)Nc1ccc2CCc3ccccc3N(C(=O)CN(C)C)c2c1.Cl,N/A,XJWABFCDXKZWPV-UHFFFAOYSA-N,
CCMSLIB00000084772,37,495.222,1,CC(=O)OCC(=O)[C@]12OC(C)(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(F)C(O)CC31C,N/A,WJOHZNCJWYWUJD-RHWWYLHMSA-N,
CCMSLIB00000084773,38,332.203,1,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc3ccccc3.Cl,N/A,NJTUORMLOPXPBY-UHFFFAOYSA-N,
CCMSLIB00000084774,39,216.09,1,C(Nc1[nH]cnc2ncnc12)c3ccco3,N/A,QANMHLXAZMSUEX-UHFFFAOYSA-N,
CCMSLIB00000084775,40,369.152,1,CN([C@H]1CCCC[C@@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3.Cl,N/A,KGMMGVIYOHGOKQ-APTPAJQOSA-N,
CCMSLIB00000084776,41,414.158,1,COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5c(OC)c34.O.Cl,N/A,ZYGSNVAGWKWKKI-UHFFFAOYSA-N,
CCMSLIB00000084777,42,420.098,1,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(SCc4ccc(cc4)[N+](=O)[O-])ncnc23,N/A,DYCJFJRCWPVDHY-LSCFUAHRSA-N,
CCMSLIB00000084778,43,307.109,1,Oc1ccc(/C=C(\C#N)/C(=O)N2CCc3ccccc23)cc1O,N/A,MYKCTDWWIWGLHW-NTEUORMPSA-N,
CCMSLIB00000084779,44,346.162,1,CCS(=O)(=O)Nc1cccc(c1)C(=C2CCCCC2)c3c[nH]cn3,N/A,MTZVJHSZYMWIAG-UHFFFAOYSA-N,
CCMSLIB00000084780,45,276.161,1,CO[C@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@@]32C1.Br,N/A,GFIGWAJEIMHJJB-LINSIKMZSA-N,
CCMSLIB00000084781,46,365.249,1,C[C@@]12CC[C@H]3[C@@H](CCc4cc(OC5CCCC5)ccc34)[C@@H]2CC[C@@]1(O)C#C,N/A,PWZUUYSISTUNDW-VAFBSOEGSA-N,
CCMSLIB00000084782,47,247.183,1,CN1CCCCC1C(=O)Nc2c(C)cccc2C.Cl,N/A,RETIMRUQNCDCQB-UHFFFAOYSA-N,
CCMSLIB00000084783,48,372.161,1,Clc1cccc(c1)N2CCN(CCCn3nc4ccccn4c3=O)CC2.Cl,N/A,OHHDIOKRWWOXMT-UHFFFAOYSA-N,
CCMSLIB00000084784,49,347.224,1,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,N/A,LCZBQMKVFQNSJR-UJPCIWJBSA-N,
CCMSLIB00000084785,50,375.266,2,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,N/A,MQTOSJVFKKJCRP-BICOPXKESA-N,
CCMSLIB00000084786,51,749.517,1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,N/A,MQTOSJVFKKJCRP-BICOPXKESA-N,
CCMSLIB00000084787,52,466.319,1,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2C3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,N/A,RFDAIACWWDREDC-RGWSMLPJSA-N,
CCMSLIB00000084788,53,384.178,1,OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24.OC(=O)/C=C/C(=O)O,N/A,VRHJBWUIWQOFLF-WLHGVMLRSA-N,
CCMSLIB00000084789,54,192.592,2,OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24.OC(=O)/C=C/C(=O)O,N/A,VRHJBWUIWQOFLF-WLHGVMLRSA-N,
CCMSLIB00000084790,55,291.081,1,CC(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,N/A,WDOCBIHNYYQINH-UHFFFAOYSA-N,
CCMSLIB00000084791,56,297.06,1,CCN(CC)C(=S)SSC(=S)N(CC)CC,N/A,AUZONCFQVSMFAP-UHFFFAOYSA-N,
CCMSLIB00000084792,57,373.289,1,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,N/A,DBEPLOCGEIEOCV-WSBQPABSSA-N,
CCMSLIB00000084793,58,291.234,1,C[C@@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)[C@@H]2CCC1=O,N/A,QGXBDMJGAMFCBF-LUJOEAJASA-N,
CCMSLIB00000084794,59,246.174,1,CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C,N/A,IVVNZDGDKPTYHK-UHFFFAOYSA-N,
CCMSLIB00000084795,60,326.251,1,CC(C)N(CC[C@H](c1ccccc1)c2cc(C)ccc2O)C(C)C,N/A,OOGJQPCLVADCPB-HXUWFJFHSA-N,
CCMSLIB00000084796,61,837.537,1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,N/A,RXZBMPWDPOLZGW-HITVVWEBSA-N,
CCMSLIB00000084797,62,419.273,2,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,N/A,RXZBMPWDPOLZGW-HITVVWEBSA-N,
CCMSLIB00000084798,63,260.178,1,COc1cc(NC(C)CCCN)c2ncccc2c1.OP(=O)(O)O,N/A,RKFFPTPBADAVDU-UHFFFAOYSA-N,
CCMSLIB00000084799,64,316.18,1,COc1cc2[nH]nnc2cc1C(=O)NCC3CCCN3CC=C.Cl,N/A,BRECEDGYMYXGNF-UHFFFAOYSA-N,
CCMSLIB00000084800,65,420.099,1,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3,N/A,RKLNONIVDFXQRX-UHFFFAOYSA-N,
CCMSLIB00000084801,66,511.441,1,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c2ncccn2.[Br-],N/A,WBWDWFZTSDZAIG-UHFFFAOYSA-M,
CCMSLIB00000084802,67,327.21,1,CC[C@H]1CN2CCC1C[C@@H]2[C@H](O)c3ccnc4ccc(OC)cc34,N/A,LJOQGZACKSYWCH-DMHQBCLBSA-N,
CCMSLIB00000084803,68,229.1,1,OC(=O)/C=C/c1ccc(Cn2ccnc2)cc1.O.Cl,N/A,OWIZTYOMGVTSDP-TXOOBNKBSA-N,
CCMSLIB00000084804,69,233.094,1,OC(=O)c1ccc(OCCn2ccnc2)cc1.Cl,N/A,PVKDFUXBDJPRGU-UHFFFAOYSA-N,
CCMSLIB00000084805,70,291.173,1,CCC(NC(C)C)C(O)c1ccc(O)c2nc(O)ccc12.Cl,N/A,AEQDBKHAAWUCMT-UHFFFAOYSA-N,
CCMSLIB00000084806,71,268.136,1,CN1CCc2cccc-3c2[C@H]1Cc4ccc(O)c(O)c43.O.Cl,N/A,DQQCJDBYNZMPOA-FFXKMJQXSA-N,
CCMSLIB00000084807,72,319.167,1,COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F.OC(=O)/C=C\C(=O)O,N/A,LFMYNZPAVPMEGP-BTJKTKAUSA-N,
CCMSLIB00000084808,73,355.205,1,COC(=O)[C@@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12.Cl,N/A,PIPZGJSEDRMUAW-VYDVLXQVSA-N,
CCMSLIB00000084809,74,304.059,1,CC(C)NC(C)Cc1ccc(I)cc1.Cl,N/A,AFLDFEASYWNJGX-UHFFFAOYSA-N,
CCMSLIB00000084810,75,480.3,1,CCN1C[C@]2(COC)CC[C@H](OC)[C@]3([C@@H]4C[C@H]5[C@H](OC)[C@@H]4[C@@]6(C[C@@H]5OC)OCO[C@]76[C@@H](O)[C@@H]32)C17,N/A,XTLROSDJDZHIIK-VIGIWSGCSA-N,
CCMSLIB00000084811,76,343.055,1,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,N/A,QGHREAKMXXNCOA-UHFFFAOYSA-N,
CCMSLIB00000084812,77,381.128,1,COc1ccc(cc1)C(=C(c2ccc(OC)cc2)c3ccc(OC)cc3)Cl,N/A,BFPSDSIWYFKGBC-UHFFFAOYSA-N,
CCMSLIB00000084813,78,403.215,1,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,N/A,ITRJWOMZKQRYTA-RFZYENFJSA-N,
CCMSLIB00000084814,79,253.1,1,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,N/A,CXOFVDLJLONNDW-UHFFFAOYSA-N,
CCMSLIB00000084815,80,262.09,1,CC1CCc2cc(F)cc3c(=O)c(cn1c23)C(=O)O,N/A,DPSPPJIUMHPXMA-UHFFFAOYSA-N,
CCMSLIB00000084816,81,494.156,1,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,N/A,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,
CCMSLIB00000084817,82,271.172,1,C[C@@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]2CCC1=O,N/A,DNXHEGUUPJUMQT-CBZIJGRNSA-N,
CCMSLIB00000084818,83,230.058,1,NC(=N)NC(=O)c1nc(Cl)c(N)nc1N.Cl,N/A,ACHKKGDWZVCSNH-UHFFFAOYSA-N,
CCMSLIB00000084819,84,415.15,1,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2.CC(=O)O,N/A,RKXNZRPQSOPPRN-UHFFFAOYSA-N,
CCMSLIB00000084820,85,360.219,1,CCCC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]3O[C@H]32)OC(=O)[C@H](CO)c4ccccc4.[Br-],N/A,HOZOZZFCZRXYEK-GSWUYBTGSA-M,
CCMSLIB00000084821,86,236.076,1,CC1=C(SCCO1)C(=O)Nc2ccccc2,N/A,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,
CCMSLIB00000084822,87,299.203,1,C[C@@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]2CC[C@@]1(O)C#C,N/A,ICTXHFFSOAJUMG-SLHNCBLASA-N,
CCMSLIB00000084823,88,222.131,1,C[C@@]1(N[C@@H]2Cc3ccccc31)c4ccccc24.OC(=O)/C=C\C(=O)O,N/A,QLTXKCWMEZIHBJ-PJGJYSAQSA-N,
CCMSLIB00000084824,89,332.083,1,CC(=O)NNC(=O)N1Cc2ccccc2Oc3ccc(Cl)cc13,N/A,KNURFLJTOUGOOQ-UHFFFAOYSA-N,
CCMSLIB00000084825,90,300.151,1,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl,N/A,RVFUNJWWXKCWNS-UHFFFAOYSA-N,
CCMSLIB00000084826,91,345.246,1,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)C)[C@@]3(C)CC[C@@H]2[C@@]4(C)CCC(=O)C=C14,N/A,FRQMUZJSZHZSGN-HBNHAYAOSA-N,
CCMSLIB00000084827,92,256.099,1,OC(=O)C1CCn2c(ccc12)C(=O)c3ccccc3.NC(CO)(CO)CO,N/A,BWHLPLXXIDYSNW-UHFFFAOYSA-N,
CCMSLIB00000084828,93,221.168,1,CCCNC(C)C(=O)Nc1ccccc1C.Cl,N/A,BJPJNTKRKALCPP-UHFFFAOYSA-N,
CCMSLIB00000084829,94,255.104,1,OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2,N/A,ZPAKPRAICRBAOD-UHFFFAOYSA-N,
CCMSLIB00000084830,95,359.189,1,C[C@@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]2CC[C@]1(O)C(=O)CO,N/A,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,
CCMSLIB00000084831,96,292.194,1,CC1CC(CC(C)(C)N1C)OC(=O)C(O)c2ccccc2.Cl,N/A,VWENUKHWZBZSLW-UHFFFAOYSA-N,
CCMSLIB00000084832,97,393.3,1,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,N/A,RUDATBOHQWOJDD-UZVSRGJWSA-N,
CCMSLIB00000084833,98,387.257,1,C[C@H]/1C[C@H]2[C@@H]3CC[C@](OC(=O)C)(C(=O)C)[C@@]3(C)CC[C@@H]2[C@@]\4(C)CCC(=O)\C=C14,N/A,PSGAAPLEWMOORI-PEINSRQWSA-N,
CCMSLIB00000084834,99,437.301,1,CCCCCCN(CCCCCC)C(=O)Cc1c([nH]c2ccccc12)c3ccc(F)cc3,N/A,VUWXAQFLTSBUDB-UHFFFAOYSA-N,
CCMSLIB00000084835,100,472.234,1,COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@@H](O[C@@H]2CO)n3cnc4c(ncnc34)N(C)C)cc1.Cl,N/A,MXJUOYXSYWPMAR-IHFNEQFUSA-N,
CCMSLIB00000084836,101,400.193,1,CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1.C(C(C(=O)O)O)C(=O)O,N/A,TZWRZMNGFHAGHZ-UHFFFAOYSA-N,
CCMSLIB00000084837,102,302.178,1,CC(CCc1ccc(O)cc1)NCCc2ccc(O)c(O)c2.Cl,N/A,BQKADKWNRWCIJL-UHFFFAOYSA-N,
CCMSLIB00000084838,103,311.158,1,c1cn(cn1)C(c2ccccc2)c3ccc(cc3)c4ccccc4,N/A,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,
CCMSLIB00000084839,104,323.142,1,Oc1ccc(/C=C(\C#N)/C(=O)NCCCc2ccccc2)cc1O,N/A,GSQOBTOAOGXIFL-LFIBNONCSA-N,
CCMSLIB00000084840,105,287.167,1,C[C@@]12CC[C@H]3[C@@H](CC(=O)c4cc(O)ccc34)[C@@H]2CC[C@@H]1O,N/A,ZHTDDOWJIRXOMA-YVEZLPLXSA-N,
CCMSLIB00000084841,106,256.173,1,CN(C)CCOc1ccccc1Cc2ccccc2.OC(=O)CC(O)(CC(=O)O)C(=O)O,N/A,ZZYHCCDMBJTROG-UHFFFAOYSA-N,
CCMSLIB00000084842,107,255.104,1,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2,N/A,DKYWVDODHFEZIM-UHFFFAOYSA-N,
CCMSLIB00000084843,108,349.18,1,O=C(Nc1cccc(c1)C2=NCCN2)Nc3cccc(c3)C4=NCCN4.CCC(O)=O,N/A,IRPJGGHUXQZOQW-UHFFFAOYSA-N,
CCMSLIB00000084844,109,231.152,1,CC(C)C(=O)c1c(nn2ccccc12)C(C)C,N/A,ZJVFLBOZORBYFE-UHFFFAOYSA-N,
CCMSLIB00000084845,110,315.236,1,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC/C/4=C/C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,N/A,RJKFOVLPORLFTN-LEKSSAKUSA-N,
CCMSLIB00000084846,111,285.164,1,CN1C2CCC1CC(C2)OC(=O)c3c[nH]c4ccccc34.Cl,N/A,XIEGSJAEZIGKSA-UHFFFAOYSA-N,
CCMSLIB00000084847,112,260.169,1,CC(C)NC[C@@H](O)COc1cccc2ccccc12.Cl,N/A,ZMRUPTIKESYGQW-PFEQFJNWSA-N,
CCMSLIB00000084848,113,342.149,1,CCOC(=O)c1ncn-2c1[C@@H]3CCNC3C(=O)c4cc(OC)ccc42,N/A,PCUIFSZMAIXEDE-YNODCEANSA-N,
CCMSLIB00000084849,114,320.153,1,C[N+]1([O-])[C@H]2C[C@@H](C[C@@H]1[C@H]3O[C@H]32)OC(=O)[C@H](CO)c4ccccc4.Br,N/A,MGNNYKWRWHQLCR-FDJOISAFSA-N,
CCMSLIB00000084850,115,404.213,1,NC(=N)NCCCC(NC(=O)c1ccccc1)C(=O)Nc2ccc3ccccc3c2,N/A,DEFAKPKFXYITPZ-UHFFFAOYSA-N,
CCMSLIB00000084851,116,305.922,1,Oc1c(I)cc(Cl)c2cccnc12,N/A,QCDFBFJGMNKBDO-UHFFFAOYSA-N,
CCMSLIB00000084852,117,328.158,1,Oc1ccc2CC3N(CC=C)CC[C@]4(C5Oc1c24)[C@@]3(O)CCC5=O,N/A,UZHSEJADLWPNLE-SJROMKODSA-N,
CCMSLIB00000084853,118,233.131,1,COc1ccc2[nH]cc(CCNC(=O)C)c2c1,N/A,DRLFMBDRBRZALE-UHFFFAOYSA-N,
CCMSLIB00000084854,119,215.121,1,COc1ccc2c3CCN=C(C)c3[nH]c2c1,N/A,RERZNCLIYCABFS-UHFFFAOYSA-N,
CCMSLIB00000084855,120,338.179,1,O=C(CCN1CCC(C1)c2ccccc2)c3ccc4OCCOc4c3.Cl,N/A,QQZPGRDQMBPRFY-UHFFFAOYSA-N,
CCMSLIB00000084856,121,257.088,1,Cc1nc2ccccc2n1Cc3ccc(Cl)cc3,N/A,WNAQOLSMVPFGTE-UHFFFAOYSA-N,
CCMSLIB00000084857,122,609.287,1,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,N/A,QEVHRUUCFGRFIF-MDEJGZGSSA-N,
CCMSLIB00000084858,123,191.047,1,Oc1ccc([N+](=O)[O-])c2cccnc12,N/A,RJIWZDNTCBHXAL-UHFFFAOYSA-N,
CCMSLIB00000084859,124,320.106,1,NC(=NCc1ccccc1)NC(=O)c2nc(Cl)c(N)nc2N.Cl,N/A,ZNWMRWWNJBXNKJ-UHFFFAOYSA-N,
CCMSLIB00000084860,125,296.205,1,OC(CCN1CCCCC1)(c2ccccc2)c3ccccc3.CS(=O)(=O)O,N/A,VNJHUUNVDMYCRH-UHFFFAOYSA-N,
CCMSLIB00000084861,126,272.106,1,COc1cc(C=NNC(=O)c2ccncc2)ccc1O.O,N/A,SFIRHJKRDXTVPG-UHFFFAOYSA-N,
CCMSLIB00000084862,127,319.084,1,CN(C)CCC(c1ccc(Br)cc1)c2ccccn2.OC(=O)/C=C\C(=O)O,N/A,SRGKFVAASLQVBO-BTJKTKAUSA-N,
CCMSLIB00000084863,128,260.204,1,O[C@@H]1CCCC[C@H]1N2CCC(CC2)c3ccccc3.Cl,N/A,XJNUHVMJVWOYCW-GBNZRNLASA-N,
CCMSLIB00000084864,129,425.192,1,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O.O.Cl,N/A,KWMXKEGEOADCEQ-WJSXERCESA-N,
CCMSLIB00000084865,130,380.227,1,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC.Cl,N/A,XWAIAVWHZJNZQQ-UHFFFAOYSA-N,
CCMSLIB00000084866,131,315.152,1,C\N=C(/C[N+](=O)[O-])\NCCSCc1oc(CN(C)C)cc1.Cl,N/A,GCKUZCNSYSMKKZ-UHFFFAOYSA-N,
CCMSLIB00000084867,132,377.094,1,Cn1c(nc2n(C)c(=O)n(CC=C)c(=O)c12)c3ccc(cc3)S(=O)(=O)O,N/A,CDMZOKMMANFJMU-UHFFFAOYSA-N,
